02/03/2022,09:25,154.94,154.94,154.94,154.94,156.0,156.0,156.0,156.0
02/03/2022,09:29,155.66,155.66,155.66,155.66,155.67,155.67,155.67,155.67
02/03/2022,09:30,155.66,155.85,155.57,155.84,155.67,155.9,155.65,155.89
02/03/2022,09:31,155.77,155.77,155.51,155.58,155.82,155.82,155.56,155.59
02/03/2022,09:32,155.5,155.59,155.44,155.49,155.55,155.6,155.49,155.53
02/03/2022,09:33,155.36,155.38,155.27,155.35,155.42,155.44,155.36,155.42
02/03/2022,09:34,155.24,155.25,155.14,155.22,155.3,155.32,155.2,155.32
02/03/2022,09:35,155.27,155.45,155.27,155.45,155.3,155.51,155.3,155.51
02/03/2022,09:36,155.49,155.55,155.41,155.41,155.53,155.58,155.47,155.47
02/03/2022,09:37,155.39,155.46,155.32,155.32,155.45,155.49,155.37,155.37
02/03/2022,09:38,155.29,155.39,155.29,155.39,155.34,155.42,155.34,155.42
02/03/2022,09:39,155.43,155.61,155.43,155.61,155.46,155.66,155.46,155.66
02/03/2022,09:40,155.57,155.73,155.57,155.73,155.62,155.77,155.62,155.77
02/03/2022,09:41,155.76,155.76,155.63,155.64,155.8,155.8,155.68,155.68
02/03/2022,09:42,155.65,155.65,155.55,155.58,155.69,155.69,155.6,155.63
02/03/2022,09:43,155.54,155.55,155.47,155.47,155.57,155.58,155.53,155.53
02/03/2022,09:44,155.45,155.47,155.41,155.41,155.48,155.52,155.45,155.45
02/03/2022,09:45,155.42,155.44,155.33,155.33,155.46,155.47,155.35,155.37
02/03/2022,09:46,155.46,155.49,155.37,155.37,155.49,155.54,155.42,155.42
02/03/2022,09:47,155.31,155.32,155.22,155.22,155.34,155.34,155.26,155.26
02/03/2022,09:48,155.3,155.32,155.17,155.17,155.33,155.36,155.2,155.2
02/03/2022,09:49,155.16,155.26,155.16,155.22,155.2,155.29,155.2,155.25
02/03/2022,09:50,155.14,155.25,155.13,155.24,155.17,155.27,155.17,155.26
02/03/2022,09:51,155.23,155.36,155.23,155.31,155.27,155.38,155.27,155.35
02/03/2022,09:52,155.23,155.3,155.23,155.25,155.26,155.32,155.25,155.29
02/03/2022,09:53,155.23,155.23,155.07,155.1,155.25,155.25,155.1,155.13
02/03/2022,09:54,155.09,155.09,155.01,155.05,155.11,155.12,155.04,155.08
02/03/2022,09:55,155.01,155.12,155.01,155.09,155.05,155.15,155.05,155.12
02/03/2022,09:56,155.06,155.25,155.06,155.21,155.1,155.28,155.1,155.22
02/03/2022,09:57,155.22,155.29,155.22,155.24,155.22,155.32,155.22,155.26
02/03/2022,09:58,155.24,155.29,155.16,155.2,155.26,155.34,155.17,155.24
02/03/2022,09:59,155.2,155.21,155.11,155.12,155.22,155.23,155.14,155.16
02/03/2022,10:00,155.14,155.27,155.13,155.27,155.16,155.29,155.15,155.29
02/03/2022,10:01,155.29,155.29,155.2,155.25,155.32,155.32,155.22,155.28
02/03/2022,10:02,155.22,155.4,155.19,155.28,155.25,155.42,155.22,155.3
02/03/2022,10:03,155.2,155.29,155.2,155.24,155.22,155.32,155.22,155.26
02/03/2022,10:04,155.22,155.36,155.22,155.3,155.25,155.4,155.25,155.33
02/03/2022,10:05,155.25,155.41,155.24,155.41,155.27,155.44,155.24,155.44
02/03/2022,10:06,155.44,155.44,155.38,155.38,155.47,155.48,155.42,155.43
02/03/2022,10:07,155.39,155.45,155.39,155.4,155.43,155.49,155.42,155.42
02/03/2022,10:08,155.38,155.38,155.23,155.23,155.41,155.41,155.26,155.26
02/03/2022,10:09,155.17,155.35,155.16,155.35,155.2,155.37,155.18,155.37
02/03/2022,10:10,155.35,155.36,155.29,155.33,155.4,155.4,155.32,155.36
02/03/2022,10:11,155.31,155.35,155.25,155.27,155.34,155.37,155.28,155.3
02/03/2022,10:12,155.28,155.4,155.28,155.28,155.3,155.43,155.3,155.31
02/03/2022,10:13,155.28,155.32,155.22,155.27,155.31,155.34,155.26,155.3
02/03/2022,10:14,155.32,155.5,155.32,155.47,155.37,155.53,155.37,155.5
02/03/2022,10:15,155.49,155.6,155.48,155.53,155.5,155.63,155.5,155.54
02/03/2022,10:16,155.53,155.54,155.47,155.47,155.55,155.58,155.5,155.5
02/03/2022,10:17,155.43,155.51,155.39,155.39,155.45,155.55,155.43,155.43
02/03/2022,10:18,155.41,155.46,155.41,155.46,155.44,155.5,155.44,155.5
02/03/2022,10:19,155.48,155.49,155.44,155.46,155.51,155.52,155.46,155.51
02/03/2022,10:20,155.49,155.61,155.49,155.55,155.51,155.64,155.51,155.57
02/03/2022,10:21,155.52,155.53,155.46,155.49,155.57,155.57,155.49,155.52
02/03/2022,10:22,155.47,155.47,155.31,155.31,155.5,155.5,155.34,155.34
02/03/2022,10:23,155.28,155.41,155.28,155.41,155.3,155.45,155.3,155.44
02/03/2022,10:24,155.37,155.37,155.3,155.33,155.38,155.38,155.31,155.35
02/03/2022,10:25,155.35,155.44,155.35,155.44,155.37,155.47,155.36,155.47
02/03/2022,10:26,155.45,155.51,155.45,155.46,155.47,155.53,155.47,155.5
02/03/2022,10:27,155.44,155.5,155.44,155.5,155.45,155.53,155.45,155.53
02/03/2022,10:28,155.48,155.49,155.42,155.45,155.5,155.51,155.44,155.46
02/03/2022,10:29,155.46,155.5,155.43,155.5,155.48,155.55,155.44,155.55
02/03/2022,10:30,155.47,155.57,155.46,155.57,155.51,155.6,155.5,155.6
02/03/2022,10:31,155.57,155.57,155.46,155.46,155.6,155.6,155.48,155.48
02/03/2022,10:32,155.52,155.56,155.52,155.56,155.54,155.59,155.54,155.59
02/03/2022,10:34,155.52,155.59,155.52,155.59,155.55,155.61,155.55,155.6
02/03/2022,10:35,155.59,155.64,155.57,155.64,155.62,155.66,155.6,155.66
02/03/2022,10:36,155.66,155.68,155.63,155.63,155.69,155.71,155.66,155.66
02/03/2022,10:37,155.6,155.61,155.55,155.56,155.62,155.63,155.58,155.59
02/03/2022,10:38,155.55,155.55,155.5,155.52,155.56,155.58,155.52,155.54
02/03/2022,10:39,155.55,155.63,155.54,155.63,155.57,155.66,155.56,155.66
02/03/2022,10:40,155.69,155.69,155.69,155.69,155.72,155.72,155.72,155.72
02/03/2022,10:41,155.76,155.76,155.75,155.75,155.78,155.78,155.77,155.77
02/03/2022,10:42,155.76,155.76,155.72,155.74,155.77,155.79,155.74,155.75
02/03/2022,10:44,155.81,155.82,155.8,155.82,155.84,155.86,155.81,155.86
02/03/2022,10:45,155.87,155.9,155.84,155.86,155.89,155.91,155.86,155.89
02/03/2022,10:46,155.86,155.87,155.79,155.79,155.88,155.88,155.8,155.81
02/03/2022,10:47,155.77,155.8,155.69,155.71,155.8,155.82,155.69,155.72
02/03/2022,10:48,155.73,155.77,155.73,155.74,155.76,155.79,155.74,155.75
02/03/2022,10:49,155.71,155.71,155.65,155.7,155.72,155.72,155.66,155.71
02/03/2022,10:50,155.74,155.76,155.74,155.75,155.76,155.79,155.76,155.76
02/03/2022,10:51,155.76,155.79,155.75,155.75,155.79,155.8,155.76,155.76
02/03/2022,10:52,155.76,155.79,155.76,155.79,155.78,155.81,155.77,155.81
02/03/2022,10:53,155.79,155.8,155.76,155.79,155.8,155.82,155.78,155.81
02/03/2022,10:54,155.82,155.84,155.79,155.82,155.83,155.86,155.81,155.84
02/03/2022,10:55,155.82,155.84,155.81,155.82,155.84,155.85,155.82,155.83
02/03/2022,10:56,155.87,155.87,155.81,155.81,155.88,155.89,155.83,155.83
02/03/2022,10:57,155.84,155.88,155.84,155.86,155.85,155.9,155.85,155.88
02/03/2022,10:58,155.82,155.82,155.79,155.79,155.83,155.83,155.8,155.8
02/03/2022,10:59,155.76,155.77,155.69,155.77,155.79,155.79,155.72,155.79
02/03/2022,11:00,155.74,155.77,155.74,155.74,155.76,155.78,155.75,155.75
02/03/2022,11:02,155.76,155.76,155.71,155.71,155.78,155.78,155.73,155.74
02/03/2022,11:03,155.66,155.66,155.63,155.63,155.68,155.68,155.65,155.65
02/03/2022,11:04,155.61,155.65,155.61,155.65,155.62,155.67,155.62,155.67
02/03/2022,11:05,155.76,155.77,155.76,155.77,155.77,155.8,155.77,155.8
02/03/2022,11:06,155.75,155.75,155.75,155.75,155.77,155.77,155.77,155.77
02/03/2022,11:07,155.74,155.78,155.74,155.78,155.76,155.8,155.76,155.8
02/03/2022,11:08,155.79,155.81,155.79,155.81,155.82,155.85,155.82,155.83
02/03/2022,11:09,155.88,155.88,155.85,155.87,155.9,155.9,155.86,155.88
02/03/2022,11:10,155.86,155.87,155.84,155.84,155.87,155.89,155.85,155.85
02/03/2022,11:11,155.87,155.89,155.86,155.86,155.89,155.91,155.88,155.88
02/03/2022,11:12,155.84,155.84,155.8,155.8,155.85,155.85,155.83,155.83
02/03/2022,11:13,155.84,155.9,155.84,155.88,155.86,155.92,155.86,155.91
02/03/2022,11:14,155.94,155.94,155.87,155.87,155.97,155.97,155.9,155.9
02/03/2022,11:15,155.87,155.87,155.81,155.83,155.9,155.9,155.83,155.85
02/03/2022,11:16,155.85,155.87,155.82,155.87,155.86,155.89,155.83,155.88
02/03/2022,11:17,155.88,155.88,155.83,155.83,155.9,155.9,155.84,155.84
02/03/2022,11:18,155.82,155.86,155.82,155.84,155.84,155.87,155.84,155.87
02/03/2022,11:19,155.83,155.83,155.78,155.83,155.85,155.85,155.8,155.84
02/03/2022,11:20,155.83,155.83,155.77,155.81,155.84,155.84,155.79,155.82
02/03/2022,11:21,155.76,155.76,155.71,155.71,155.78,155.78,155.73,155.73
02/03/2022,11:22,155.77,155.77,155.69,155.69,155.8,155.8,155.71,155.71
02/03/2022,11:23,155.74,155.77,155.74,155.76,155.77,155.8,155.77,155.78
02/03/2022,11:24,155.77,155.77,155.75,155.75,155.8,155.8,155.78,155.78
02/03/2022,11:25,155.8,155.83,155.77,155.77,155.83,155.85,155.8,155.8
02/03/2022,11:26,155.85,155.85,155.81,155.81,155.86,155.86,155.83,155.84
02/03/2022,11:27,155.8,155.82,155.8,155.82,155.81,155.84,155.81,155.83
02/03/2022,11:28,155.77,155.8,155.72,155.72,155.8,155.81,155.75,155.75
02/03/2022,11:29,155.69,155.73,155.65,155.73,155.71,155.75,155.67,155.75
02/03/2022,11:30,155.78,155.79,155.77,155.77,155.79,155.8,155.78,155.79
02/03/2022,11:31,155.8,155.82,155.77,155.77,155.83,155.84,155.8,155.8
02/03/2022,11:32,155.75,155.75,155.7,155.7,155.77,155.77,155.72,155.72
02/03/2022,11:33,155.69,155.69,155.67,155.67,155.7,155.7,155.69,155.7
02/03/2022,11:34,155.67,155.67,155.6,155.62,155.68,155.68,155.62,155.64
02/03/2022,11:35,155.65,155.66,155.65,155.66,155.67,155.67,155.67,155.67
02/03/2022,11:36,155.68,155.69,155.65,155.65,155.71,155.71,155.66,155.66
02/03/2022,11:37,155.59,155.59,155.59,155.59,155.61,155.61,155.61,155.61
02/03/2022,11:38,155.58,155.62,155.58,155.6,155.61,155.63,155.61,155.62
02/03/2022,11:39,155.59,155.6,155.56,155.58,155.61,155.62,155.58,155.59
02/03/2022,11:40,155.58,155.58,155.47,155.52,155.61,155.61,155.49,155.54
02/03/2022,11:41,155.48,155.51,155.47,155.49,155.5,155.53,155.49,155.5
02/03/2022,11:42,155.47,155.52,155.45,155.5,155.48,155.54,155.47,155.51
02/03/2022,11:43,155.51,155.53,155.49,155.49,155.52,155.54,155.5,155.5
02/03/2022,11:44,155.48,155.51,155.48,155.51,155.5,155.54,155.49,155.54
02/03/2022,11:45,155.51,155.52,155.5,155.51,155.53,155.55,155.52,155.54
02/03/2022,11:46,155.49,155.51,155.47,155.49,155.51,155.53,155.49,155.5
02/03/2022,11:47,155.49,155.49,155.47,155.47,155.5,155.51,155.5,155.5
02/03/2022,11:49,155.53,155.53,155.53,155.53,155.55,155.55,155.55,155.55
02/03/2022,11:50,155.59,155.59,155.57,155.57,155.61,155.61,155.59,155.59
02/03/2022,11:51,155.6,155.6,155.57,155.57,155.62,155.62,155.6,155.6
02/03/2022,11:52,155.58,155.59,155.58,155.59,155.61,155.62,155.61,155.62
02/03/2022,11:53,155.55,155.55,155.55,155.55,155.58,155.58,155.57,155.57
02/03/2022,11:54,155.52,155.52,155.42,155.46,155.56,155.56,155.45,155.49
